transaction_at,item_name,item_sku,quantity,unit_price,cost_price,total_amount,transaction_type
2026-05-26,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-26,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-26,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-26,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-26,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-26,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-26,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-26,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-26,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-26,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-26,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-26,GT V12-PO-002,V12-PO-002,3,10.00,5.00,30.00,sale
2026-05-26,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-26,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-27,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-05-27,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-27,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-27,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-27,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-27,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-27,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-27,Olive Oil 1L,V12-FIL-007,10,36.61,26.78,366.10,sale
2026-05-27,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-27,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-27,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-27,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-27,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-27,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-27,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-27,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-05-27,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-27,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-27,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-27,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-05-27,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-27,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-27,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-27,GT V12-PO-002,V12-PO-002,3,10.00,5.00,30.00,sale
2026-05-27,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-27,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-27,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-05-27,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-05-28,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-05-28,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-28,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-28,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-28,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-28,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-28,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-28,Olive Oil 1L,V12-FIL-007,10,36.61,26.78,366.10,sale
2026-05-28,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-28,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-28,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-28,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-28,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-28,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-28,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-28,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-05-28,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-28,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-28,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-28,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-05-28,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-28,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-28,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-28,GT V12-PO-002,V12-PO-002,3,10.00,5.00,30.00,sale
2026-05-28,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-28,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-28,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-05-28,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-05-29,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-05-29,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-29,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-29,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-29,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-29,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-29,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-29,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-05-29,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-29,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-29,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-29,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-29,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-29,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-29,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-29,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-05-29,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-29,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-29,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-29,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-05-29,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-29,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-29,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-29,GT V12-PO-002,V12-PO-002,3,10.00,5.00,30.00,sale
2026-05-29,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-29,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-29,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-05-29,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-05-30,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-05-30,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-30,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-30,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-30,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-30,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-30,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-30,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-05-30,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-30,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-30,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-30,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-30,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-30,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-30,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-30,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-05-30,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-30,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-30,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-30,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-05-30,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-30,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-30,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-30,GT V12-PO-002,V12-PO-002,3,10.00,5.00,30.00,sale
2026-05-30,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-30,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-30,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-05-30,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-05-31,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-05-31,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-31,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-31,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-31,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-31,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
2026-05-31,Flour 5kg,V12-FIL-003,6,53.18,36.47,319.08,sale
2026-05-31,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-31,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-31,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-05-31,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-05-31,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-05-31,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-05-31,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-05-31,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-31,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-05-31,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-05-31,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-05-31,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-05-31,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-05-31,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-05-31,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-05-31,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-05-31,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-05-31,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-05-31,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-05-31,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-31,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-31,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-31,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-05-31,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-31,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-31,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-31,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-31,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-31,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-31,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-05-31,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-01,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-06-01,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-01,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-06-01,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-01,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-06-01,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
2026-06-01,Flour 5kg,V12-FIL-003,6,53.18,36.47,319.08,sale
2026-06-01,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-06-01,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-01,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-01,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-01,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-01,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-01,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-01,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-01,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-01,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-06-01,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-01,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-01,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-01,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-01,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-01,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-01,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-01,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-01,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-06-01,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-01,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-06-01,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-01,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-01,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-06-01,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-01,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-06-01,GT V12-OWNER-002,V12-OWNER-002,2,17.00,8.00,34.00,sale
2026-06-01,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-01,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-01,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-06-01,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-06-01,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-02,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-06-02,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-02,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-06-02,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-02,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-06-02,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
2026-06-02,Flour 5kg,V12-FIL-003,6,53.18,36.47,319.08,sale
2026-06-02,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-06-02,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-02,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-02,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-02,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-02,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-02,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-02,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-02,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-02,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-06-02,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-02,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-02,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-02,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-02,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-02,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-02,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-02,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-02,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-06-02,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-02,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-06-02,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-02,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-02,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-06-02,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-02,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-06-02,GT V12-OWNER-002,V12-OWNER-002,2,17.00,8.00,34.00,sale
2026-06-02,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-02,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-02,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-06-02,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-06-02,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-03,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-06-03,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-03,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-06-03,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-03,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-03,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
2026-06-03,Flour 5kg,V12-FIL-003,6,53.18,36.47,319.08,sale
2026-06-03,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-06-03,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-03,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-03,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-03,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-03,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-06-03,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-03,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-03,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-03,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-03,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-03,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-03,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-03,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-03,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-03,Diapers M40,V12-FIL-038,5,25.63,20.77,128.15,sale
2026-06-03,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-03,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-03,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-03,Oats 1kg,V12-FIL-045,4,23.83,19.25,95.32,sale
2026-06-03,Dried Fruit 400g,V12-FIL-047,6,7.61,5.55,45.66,sale
2026-06-03,Canned Beans 400g,V12-FIL-048,8,28.98,22.66,231.84,sale
2026-06-03,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-03,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-03,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-03,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-03,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-03,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-03,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-03,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-03,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-06-03,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-03,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-03,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-06-03,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-03,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-03,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-03,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-03,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-06-03,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-03,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-03,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-06-03,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-03,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-06-03,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-03,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-03,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-06-03,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-03,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-03,GT V12-OWNER-002,V12-OWNER-002,2,17.00,8.00,34.00,sale
2026-06-03,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-03,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-03,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-03,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-06-03,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-06-03,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-04,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-06-04,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-04,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-06-04,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-04,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-04,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
